item_id,timestamp,target_value
ETHUSD,2021-08-05 11:00:00,2615.37
ETHUSD,2021-08-05 10:00:00,2594.17
ETHUSD,2021-08-05 09:00:00,2631.16
ETHUSD,2021-08-05 08:00:00,2680.93
ETHUSD,2021-08-05 07:00:00,2684.18
ETHUSD,2021-08-05 06:00:00,2706.11
ETHUSD,2021-08-05 05:00:00,2697.48
ETHUSD,2021-08-05 04:00:00,2712.12
ETHUSD,2021-08-05 03:00:00,2698.9
ETHUSD,2021-08-05 02:00:00,2690.03
ETHUSD,2021-08-05 01:00:00,2704.31
ETHUSD,2021-08-05 00:00:00,2723.7
ETHUSD,2021-08-04 23:00:00,2728.75
ETHUSD,2021-08-04 22:00:00,2720.74
ETHUSD,2021-08-04 21:00:00,2709.85
ETHUSD,2021-08-04 20:00:00,2696.06
ETHUSD,2021-08-04 19:00:00,2691.38
ETHUSD,2021-08-04 18:00:00,2677.34
ETHUSD,2021-08-04 17:00:00,2710.22
ETHUSD,2021-08-04 16:00:00,2674.52
ETHUSD,2021-08-04 15:00:00,2638.27
ETHUSD,2021-08-04 14:00:00,2608.17
ETHUSD,2021-08-04 13:00:00,2589.78
ETHUSD,2021-08-04 12:00:00,2505.53
ETHUSD,2021-08-04 11:00:00,2498.47
ETHUSD,2021-08-04 10:00:00,2480.6
ETHUSD,2021-08-04 09:00:00,2477.53
ETHUSD,2021-08-04 08:00:00,2477
ETHUSD,2021-08-04 07:00:00,2485.54
ETHUSD,2021-08-04 06:00:00,2496.22
ETHUSD,2021-08-04 05:00:00,2496.04
ETHUSD,2021-08-04 04:00:00,2484.04
ETHUSD,2021-08-04 03:00:00,2512.62
ETHUSD,2021-08-04 02:00:00,2523.28
ETHUSD,2021-08-04 01:00:00,2515.43
ETHUSD,2021-08-04 00:00:00,2508.07
ETHUSD,2021-08-03 23:00:00,2513.98
ETHUSD,2021-08-03 22:00:00,2490.85
ETHUSD,2021-08-03 21:00:00,2485.57
ETHUSD,2021-08-03 20:00:00,2473.71
ETHUSD,2021-08-03 19:00:00,2486.04
ETHUSD,2021-08-03 18:00:00,2469.87
ETHUSD,2021-08-03 17:00:00,2499.5
ETHUSD,2021-08-03 16:00:00,2497.14
ETHUSD,2021-08-03 15:00:00,2513.09
ETHUSD,2021-08-03 14:00:00,2513.48
ETHUSD,2021-08-03 13:00:00,2500.82
ETHUSD,2021-08-03 12:00:00,2490.38
ETHUSD,2021-08-03 11:00:00,2514.52
ETHUSD,2021-08-03 10:00:00,2498.47
ETHUSD,2021-08-03 09:00:00,2484.78
ETHUSD,2021-08-03 08:00:00,2494.34
ETHUSD,2021-08-03 07:00:00,2463.88
ETHUSD,2021-08-03 06:00:00,2473.05
ETHUSD,2021-08-03 05:00:00,2492.89
ETHUSD,2021-08-03 04:00:00,2532
ETHUSD,2021-08-03 03:00:00,2556.22
ETHUSD,2021-08-03 02:00:00,2546.58
ETHUSD,2021-08-03 01:00:00,2610.48
ETHUSD,2021-08-03 00:00:00,2608.71
ETHUSD,2021-08-02 23:00:00,2625.74
ETHUSD,2021-08-02 22:00:00,2612
ETHUSD,2021-08-02 21:00:00,2598.67
ETHUSD,2021-08-02 20:00:00,2601.69
ETHUSD,2021-08-02 19:00:00,2652.65
ETHUSD,2021-08-02 18:00:00,2643.12
ETHUSD,2021-08-02 17:00:00,2648.5
ETHUSD,2021-08-02 16:00:00,2633.85
ETHUSD,2021-08-02 15:00:00,2628.15
ETHUSD,2021-08-02 14:00:00,2615.83
ETHUSD,2021-08-02 13:00:00,2589
ETHUSD,2021-08-02 12:00:00,2589.26
ETHUSD,2021-08-02 11:00:00,2599.58
ETHUSD,2021-08-02 10:00:00,2600.98
ETHUSD,2021-08-02 09:00:00,2573.37
ETHUSD,2021-08-02 08:00:00,2617.59
ETHUSD,2021-08-02 07:00:00,2618.98
ETHUSD,2021-08-02 06:00:00,2558.88
ETHUSD,2021-08-02 05:00:00,2551.01
ETHUSD,2021-08-02 04:00:00,2561.21
ETHUSD,2021-08-02 03:00:00,2568.45
ETHUSD,2021-08-02 02:00:00,2540
ETHUSD,2021-08-02 01:00:00,2520.38
ETHUSD,2021-08-02 00:00:00,2556.63
ETHUSD,2021-08-01 23:00:00,2601.24
ETHUSD,2021-08-01 22:00:00,2657
ETHUSD,2021-08-01 21:00:00,2670.06
ETHUSD,2021-08-01 20:00:00,2655.28
ETHUSD,2021-08-01 19:00:00,2597.51
ETHUSD,2021-08-01 18:00:00,2570
ETHUSD,2021-08-01 17:00:00,2569.69
ETHUSD,2021-08-01 16:00:00,2583.77
ETHUSD,2021-08-01 15:00:00,2582.5
ETHUSD,2021-08-01 14:00:00,2581.5
ETHUSD,2021-08-01 13:00:00,2592.93
ETHUSD,2021-08-01 12:00:00,2587.77
ETHUSD,2021-08-01 11:00:00,2584.92
ETHUSD,2021-08-01 10:00:00,2609.79
ETHUSD,2021-08-01 09:00:00,2594.84
ETHUSD,2021-08-01 08:00:00,2587.35
ETHUSD,2021-08-01 07:00:00,2601.85
ETHUSD,2021-08-01 06:00:00,2609.51
ETHUSD,2021-08-01 05:00:00,2622.17
ETHUSD,2021-08-01 04:00:00,2617.36
ETHUSD,2021-08-01 03:00:00,2581.98
ETHUSD,2021-08-01 02:00:00,2568.67
ETHUSD,2021-08-01 01:00:00,2570.57
ETHUSD,2021-08-01 00:00:00,2532.82
ETHUSD,2021-07-31 23:00:00,2537.83
ETHUSD,2021-07-31 22:00:00,2538.01
ETHUSD,2021-07-31 21:00:00,2491.3
ETHUSD,2021-07-31 20:00:00,2458.32
ETHUSD,2021-07-31 19:00:00,2459.21
ETHUSD,2021-07-31 18:00:00,2440.59
ETHUSD,2021-07-31 17:00:00,2447.94
ETHUSD,2021-07-31 16:00:00,2460
ETHUSD,2021-07-31 15:00:00,2445.96
ETHUSD,2021-07-31 14:00:00,2448.58
ETHUSD,2021-07-31 13:00:00,2464.38
ETHUSD,2021-07-31 12:00:00,2460.6
ETHUSD,2021-07-31 11:00:00,2473.16
ETHUSD,2021-07-31 10:00:00,2459.46
ETHUSD,2021-07-31 09:00:00,2465.14
ETHUSD,2021-07-31 08:00:00,2444.44
ETHUSD,2021-07-31 07:00:00,2434.6
ETHUSD,2021-07-31 06:00:00,2437.9
ETHUSD,2021-07-31 05:00:00,2457.38
ETHUSD,2021-07-31 04:00:00,2464.92
ETHUSD,2021-07-31 03:00:00,2467.62
ETHUSD,2021-07-31 02:00:00,2462.05
ETHUSD,2021-07-31 01:00:00,2458.73
ETHUSD,2021-07-31 00:00:00,2464.86
ETHUSD,2021-07-30 23:00:00,2441.39
ETHUSD,2021-07-30 22:00:00,2441.89
ETHUSD,2021-07-30 21:00:00,2421.16
ETHUSD,2021-07-30 20:00:00,2380.03
ETHUSD,2021-07-30 19:00:00,2347.8
ETHUSD,2021-07-30 18:00:00,2353.23
ETHUSD,2021-07-30 17:00:00,2336.27
ETHUSD,2021-07-30 16:00:00,2348.3
ETHUSD,2021-07-30 15:00:00,2342.18
ETHUSD,2021-07-30 14:00:00,2340.66
ETHUSD,2021-07-30 13:00:00,2332.38
ETHUSD,2021-07-30 12:00:00,2337.11
ETHUSD,2021-07-30 11:00:00,2357.68
ETHUSD,2021-07-30 10:00:00,2349.96
ETHUSD,2021-07-30 09:00:00,2353.02
ETHUSD,2021-07-30 08:00:00,2403.98
ETHUSD,2021-07-30 07:00:00,2413.65
ETHUSD,2021-07-30 06:00:00,2404
ETHUSD,2021-07-30 05:00:00,2415.64
ETHUSD,2021-07-30 04:00:00,2423.57
ETHUSD,2021-07-30 03:00:00,2428.06
ETHUSD,2021-07-30 02:00:00,2436.14
ETHUSD,2021-07-30 01:00:00,2393.26
ETHUSD,2021-07-30 00:00:00,2383.72
ETHUSD,2021-07-29 23:00:00,2337.21
ETHUSD,2021-07-29 22:00:00,2312.05
ETHUSD,2021-07-29 21:00:00,2313.27
ETHUSD,2021-07-29 20:00:00,2310.79
ETHUSD,2021-07-29 19:00:00,2311.58
ETHUSD,2021-07-29 18:00:00,2327.53
ETHUSD,2021-07-29 17:00:00,2327.51
ETHUSD,2021-07-29 16:00:00,2323.8
ETHUSD,2021-07-29 15:00:00,2321.89
ETHUSD,2021-07-29 14:00:00,2319.83
ETHUSD,2021-07-29 13:00:00,2296.57
ETHUSD,2021-07-29 12:00:00,2294.83
ETHUSD,2021-07-29 11:00:00,2311.36
ETHUSD,2021-07-29 10:00:00,2318.68
ETHUSD,2021-07-29 09:00:00,2294.25
ETHUSD,2021-07-29 08:00:00,2293.2
ETHUSD,2021-07-29 07:00:00,2293.51
ETHUSD,2021-07-29 06:00:00,2302.2
ETHUSD,2021-07-29 05:00:00,2294.77
ETHUSD,2021-07-29 04:00:00,2278.28
ETHUSD,2021-07-29 03:00:00,2285.5
ETHUSD,2021-07-29 02:00:00,2284.83
ETHUSD,2021-07-29 01:00:00,2277.55
ETHUSD,2021-07-29 00:00:00,2300.67
ETHUSD,2021-07-28 23:00:00,2292.85
ETHUSD,2021-07-28 22:00:00,2304.41
ETHUSD,2021-07-28 21:00:00,2296.19
ETHUSD,2021-07-28 20:00:00,2311.12
ETHUSD,2021-07-28 19:00:00,2320.8
ETHUSD,2021-07-28 18:00:00,2264.17
ETHUSD,2021-07-28 17:00:00,2320.91
ETHUSD,2021-07-28 16:00:00,2292.49
ETHUSD,2021-07-28 15:00:00,2289.66
ETHUSD,2021-07-28 14:00:00,2283.77
ETHUSD,2021-07-28 13:00:00,2285
ETHUSD,2021-07-28 12:00:00,2331.44
ETHUSD,2021-07-28 11:00:00,2302.42
ETHUSD,2021-07-28 10:00:00,2306.8
ETHUSD,2021-07-28 09:00:00,2285.28
ETHUSD,2021-07-28 08:00:00,2296.21
ETHUSD,2021-07-28 07:00:00,2257.95
ETHUSD,2021-07-28 06:00:00,2297.88
ETHUSD,2021-07-28 05:00:00,2283.5
ETHUSD,2021-07-28 04:00:00,2289.39
ETHUSD,2021-07-28 03:00:00,2301.3
ETHUSD,2021-07-28 02:00:00,2310.68
ETHUSD,2021-07-28 01:00:00,2282.79
ETHUSD,2021-07-28 00:00:00,2301.16
ETHUSD,2021-07-27 23:00:00,2298.98
ETHUSD,2021-07-27 22:00:00,2265.15
ETHUSD,2021-07-27 21:00:00,2243.04
ETHUSD,2021-07-27 20:00:00,2228.97
ETHUSD,2021-07-27 19:00:00,2240
ETHUSD,2021-07-27 18:00:00,2229.64
ETHUSD,2021-07-27 17:00:00,2225.68
ETHUSD,2021-07-27 16:00:00,2278.45
ETHUSD,2021-07-27 15:00:00,2280.97
ETHUSD,2021-07-27 14:00:00,2300.32
ETHUSD,2021-07-27 13:00:00,2310.59
ETHUSD,2021-07-27 12:00:00,2278.84
ETHUSD,2021-07-27 11:00:00,2246.93
ETHUSD,2021-07-27 10:00:00,2237.05
ETHUSD,2021-07-27 09:00:00,2216.66
ETHUSD,2021-07-27 08:00:00,2204.43
ETHUSD,2021-07-27 07:00:00,2189.58
ETHUSD,2021-07-27 06:00:00,2201.97
ETHUSD,2021-07-27 05:00:00,2184.83
ETHUSD,2021-07-27 04:00:00,2172.86
ETHUSD,2021-07-27 03:00:00,2165.36
ETHUSD,2021-07-27 02:00:00,2163.21
ETHUSD,2021-07-27 01:00:00,2232.65
ETHUSD,2021-07-27 00:00:00,2228.96
ETHUSD,2021-07-26 23:00:00,2251.16
ETHUSD,2021-07-26 22:00:00,2234
ETHUSD,2021-07-26 21:00:00,2265.37
ETHUSD,2021-07-26 20:00:00,2365.63
ETHUSD,2021-07-26 19:00:00,2382.1
ETHUSD,2021-07-26 18:00:00,2361.36
ETHUSD,2021-07-26 17:00:00,2365.3
ETHUSD,2021-07-26 16:00:00,2344.12
ETHUSD,2021-07-26 15:00:00,2330.93
ETHUSD,2021-07-26 14:00:00,2335.99
ETHUSD,2021-07-26 13:00:00,2351
ETHUSD,2021-07-26 12:00:00,2343.9
ETHUSD,2021-07-26 11:00:00,2358.22
ETHUSD,2021-07-26 10:00:00,2345.97
ETHUSD,2021-07-26 09:00:00,2335.06
ETHUSD,2021-07-26 08:00:00,2328.15
ETHUSD,2021-07-26 07:00:00,2357.73
ETHUSD,2021-07-26 06:00:00,2349.58
ETHUSD,2021-07-26 05:00:00,2327.73
ETHUSD,2021-07-26 04:00:00,2317.31
ETHUSD,2021-07-26 03:00:00,2305.03
ETHUSD,2021-07-26 02:00:00,2315.49
ETHUSD,2021-07-26 01:00:00,2260.17
ETHUSD,2021-07-26 00:00:00,2193.23
ETHUSD,2021-07-25 23:00:00,2167.02
ETHUSD,2021-07-25 22:00:00,2161.12
ETHUSD,2021-07-25 21:00:00,2158.63
ETHUSD,2021-07-25 20:00:00,2155.26
ETHUSD,2021-07-25 19:00:00,2157.5
ETHUSD,2021-07-25 18:00:00,2153.57
ETHUSD,2021-07-25 17:00:00,2128.47
ETHUSD,2021-07-25 16:00:00,2141.05
ETHUSD,2021-07-25 15:00:00,2119.47
ETHUSD,2021-07-25 14:00:00,2133.83
ETHUSD,2021-07-25 13:00:00,2147.54
ETHUSD,2021-07-25 12:00:00,2161.77
ETHUSD,2021-07-25 11:00:00,2164.21
ETHUSD,2021-07-25 10:00:00,2175.09
ETHUSD,2021-07-25 09:00:00,2168.98
ETHUSD,2021-07-25 08:00:00,2176.56
ETHUSD,2021-07-25 07:00:00,2169.87
ETHUSD,2021-07-25 06:00:00,2158.95
ETHUSD,2021-07-25 05:00:00,2167.55
ETHUSD,2021-07-25 04:00:00,2153.95
ETHUSD,2021-07-25 03:00:00,2165
ETHUSD,2021-07-25 02:00:00,2144.06
ETHUSD,2021-07-25 01:00:00,2153.95
ETHUSD,2021-07-25 00:00:00,2186.38
ETHUSD,2021-07-24 23:00:00,2172.42
ETHUSD,2021-07-24 22:00:00,2169.78
ETHUSD,2021-07-24 21:00:00,2153.99
ETHUSD,2021-07-24 20:00:00,2148
ETHUSD,2021-07-24 19:00:00,2178.81
ETHUSD,2021-07-24 18:00:00,2188.36
ETHUSD,2021-07-24 17:00:00,2194.24
ETHUSD,2021-07-24 16:00:00,2153.38
ETHUSD,2021-07-24 15:00:00,2165.41
ETHUSD,2021-07-24 14:00:00,2156.61
ETHUSD,2021-07-24 13:00:00,2160.97
ETHUSD,2021-07-24 12:00:00,2155.4
ETHUSD,2021-07-24 11:00:00,2152.59
ETHUSD,2021-07-24 10:00:00,2142.39
ETHUSD,2021-07-24 09:00:00,2122.72
ETHUSD,2021-07-24 08:00:00,2134.37
ETHUSD,2021-07-24 07:00:00,2143.07
ETHUSD,2021-07-24 06:00:00,2134.28
ETHUSD,2021-07-24 05:00:00,2131
ETHUSD,2021-07-24 04:00:00,2139.14
ETHUSD,2021-07-24 03:00:00,2123.38
ETHUSD,2021-07-24 02:00:00,2122.8
ETHUSD,2021-07-24 01:00:00,2112.94
ETHUSD,2021-07-24 00:00:00,2124.91
ETHUSD,2021-07-23 23:00:00,2091.31
ETHUSD,2021-07-23 22:00:00,2055.55
ETHUSD,2021-07-23 21:00:00,2040.52
ETHUSD,2021-07-23 20:00:00,2022.43
ETHUSD,2021-07-23 19:00:00,2012.36
ETHUSD,2021-07-23 18:00:00,2015.35
ETHUSD,2021-07-23 17:00:00,2016.45
ETHUSD,2021-07-23 16:00:00,2048.45
ETHUSD,2021-07-23 15:00:00,2064.4
ETHUSD,2021-07-23 14:00:00,2076.24
ETHUSD,2021-07-23 13:00:00,2065.55
ETHUSD,2021-07-23 12:00:00,2056.08
ETHUSD,2021-07-23 11:00:00,2054.02
ETHUSD,2021-07-23 10:00:00,2049.64
ETHUSD,2021-07-23 09:00:00,2046.24
ETHUSD,2021-07-23 08:00:00,2063.61
ETHUSD,2021-07-23 07:00:00,2077.07
ETHUSD,2021-07-23 06:00:00,2074.25
ETHUSD,2021-07-23 05:00:00,2076.24
ETHUSD,2021-07-23 04:00:00,2059.65
ETHUSD,2021-07-23 03:00:00,2065.22
ETHUSD,2021-07-23 02:00:00,2069.33
ETHUSD,2021-07-23 01:00:00,2028.03
ETHUSD,2021-07-23 00:00:00,2024.58
ETHUSD,2021-07-22 23:00:00,2006.35
ETHUSD,2021-07-22 22:00:00,2005.43
ETHUSD,2021-07-22 21:00:00,2016.74
ETHUSD,2021-07-22 20:00:00,2029.42
ETHUSD,2021-07-22 19:00:00,2025.32
ETHUSD,2021-07-22 18:00:00,2035.01
ETHUSD,2021-07-22 17:00:00,2022
ETHUSD,2021-07-22 16:00:00,2035.06
ETHUSD,2021-07-22 15:00:00,1999.37
ETHUSD,2021-07-22 14:00:00,1990.66
ETHUSD,2021-07-22 13:00:00,2008.22
ETHUSD,2021-07-22 12:00:00,1985.28
ETHUSD,2021-07-22 11:00:00,1982.07
ETHUSD,2021-07-22 10:00:00,1981.72
ETHUSD,2021-07-22 09:00:00,2009
ETHUSD,2021-07-22 08:00:00,1992.6
ETHUSD,2021-07-22 07:00:00,1985.56
ETHUSD,2021-07-22 06:00:00,1968.56
ETHUSD,2021-07-22 05:00:00,1987.7
ETHUSD,2021-07-22 04:00:00,1977.72
ETHUSD,2021-07-22 03:00:00,1964.13
ETHUSD,2021-07-22 02:00:00,1980.28
ETHUSD,2021-07-22 01:00:00,1988.86
ETHUSD,2021-07-22 00:00:00,1995.49
ETHUSD,2021-07-21 23:00:00,1982.78
ETHUSD,2021-07-21 22:00:00,1951.43
ETHUSD,2021-07-21 21:00:00,1947.72
ETHUSD,2021-07-21 20:00:00,1937.38
ETHUSD,2021-07-21 19:00:00,1957.19
ETHUSD,2021-07-21 18:00:00,1973.4
ETHUSD,2021-07-21 17:00:00,1979
ETHUSD,2021-07-21 16:00:00,1954.98
ETHUSD,2021-07-21 15:00:00,1935.55
ETHUSD,2021-07-21 14:00:00,1904.14
ETHUSD,2021-07-21 13:00:00,1900.07
ETHUSD,2021-07-21 12:00:00,1908.92
ETHUSD,2021-07-21 11:00:00,1901.83
ETHUSD,2021-07-21 10:00:00,1893.13
ETHUSD,2021-07-21 09:00:00,1870.75
ETHUSD,2021-07-21 08:00:00,1875.16
ETHUSD,2021-07-21 07:00:00,1876.82
ETHUSD,2021-07-21 06:00:00,1856.98
ETHUSD,2021-07-21 05:00:00,1860.67
ETHUSD,2021-07-21 04:00:00,1802
ETHUSD,2021-07-21 03:00:00,1794.5
ETHUSD,2021-07-21 02:00:00,1773.97
ETHUSD,2021-07-21 01:00:00,1769.6
ETHUSD,2021-07-21 00:00:00,1785.6
ETHUSD,2021-07-20 23:00:00,1769.83
ETHUSD,2021-07-20 22:00:00,1784.76
ETHUSD,2021-07-20 21:00:00,1794.29
ETHUSD,2021-07-20 20:00:00,1790.05
ETHUSD,2021-07-20 19:00:00,1794.08
ETHUSD,2021-07-20 18:00:00,1782.52
ETHUSD,2021-07-20 17:00:00,1778.86
ETHUSD,2021-07-20 16:00:00,1806.91
ETHUSD,2021-07-20 15:00:00,1767.72
ETHUSD,2021-07-20 14:00:00,1742.37
ETHUSD,2021-07-20 13:00:00,1756.47
ETHUSD,2021-07-20 12:00:00,1756.09
ETHUSD,2021-07-20 11:00:00,1756.35
ETHUSD,2021-07-20 10:00:00,1728.76
ETHUSD,2021-07-20 09:00:00,1737.64
ETHUSD,2021-07-20 08:00:00,1763.72
ETHUSD,2021-07-20 07:00:00,1758.44
ETHUSD,2021-07-20 06:00:00,1752.29
ETHUSD,2021-07-20 05:00:00,1740.58
ETHUSD,2021-07-20 04:00:00,1728.91
ETHUSD,2021-07-20 03:00:00,1750.9
ETHUSD,2021-07-20 02:00:00,1783.88
ETHUSD,2021-07-20 01:00:00,1815.2
ETHUSD,2021-07-20 00:00:00,1818.35
ETHUSD,2021-07-19 23:00:00,1820.45
ETHUSD,2021-07-19 22:00:00,1810
ETHUSD,2021-07-19 21:00:00,1819.72
ETHUSD,2021-07-19 20:00:00,1824.01
ETHUSD,2021-07-19 19:00:00,1819.07
ETHUSD,2021-07-19 18:00:00,1823.1
ETHUSD,2021-07-19 17:00:00,1818.29
ETHUSD,2021-07-19 16:00:00,1818.84
ETHUSD,2021-07-19 15:00:00,1820.99
ETHUSD,2021-07-19 14:00:00,1808.81
ETHUSD,2021-07-19 13:00:00,1814.47
ETHUSD,2021-07-19 12:00:00,1862.61
ETHUSD,2021-07-19 11:00:00,1858.08
ETHUSD,2021-07-19 10:00:00,1871.43
ETHUSD,2021-07-19 09:00:00,1875.91
ETHUSD,2021-07-19 08:00:00,1892.09
ETHUSD,2021-07-19 07:00:00,1906.11
ETHUSD,2021-07-19 06:00:00,1908.35
ETHUSD,2021-07-19 05:00:00,1898.87
ETHUSD,2021-07-19 04:00:00,1885.54
ETHUSD,2021-07-19 03:00:00,1879.26
ETHUSD,2021-07-19 02:00:00,1881.64
ETHUSD,2021-07-19 01:00:00,1884.34
ETHUSD,2021-07-19 00:00:00,1891.06
ETHUSD,2021-07-18 23:00:00,1887.22
ETHUSD,2021-07-18 22:00:00,1914.79
ETHUSD,2021-07-18 21:00:00,1894.88
ETHUSD,2021-07-18 20:00:00,1900.55
ETHUSD,2021-07-18 19:00:00,1900.58
ETHUSD,2021-07-18 18:00:00,1903.7
ETHUSD,2021-07-18 17:00:00,1896.83
ETHUSD,2021-07-18 16:00:00,1891.27
ETHUSD,2021-07-18 15:00:00,1908.01
ETHUSD,2021-07-18 14:00:00,1947.41
ETHUSD,2021-07-18 13:00:00,1960.03
ETHUSD,2021-07-18 12:00:00,1965.65
ETHUSD,2021-07-18 11:00:00,1962.24
ETHUSD,2021-07-18 10:00:00,1963.58
ETHUSD,2021-07-18 09:00:00,1968.86
ETHUSD,2021-07-18 08:00:00,1959.02
ETHUSD,2021-07-18 07:00:00,1957.73
ETHUSD,2021-07-18 06:00:00,1978.55
ETHUSD,2021-07-18 05:00:00,1976.54
ETHUSD,2021-07-18 04:00:00,1982.38
ETHUSD,2021-07-18 03:00:00,1983.08
ETHUSD,2021-07-18 02:00:00,1978.88
ETHUSD,2021-07-18 01:00:00,1971.43
ETHUSD,2021-07-18 00:00:00,1899.51
ETHUSD,2021-07-17 23:00:00,1899.92
ETHUSD,2021-07-17 22:00:00,1908.45
ETHUSD,2021-07-17 21:00:00,1898.9
ETHUSD,2021-07-17 20:00:00,1910
ETHUSD,2021-07-17 19:00:00,1902.79
ETHUSD,2021-07-17 18:00:00,1894.08
ETHUSD,2021-07-17 17:00:00,1899.87
ETHUSD,2021-07-17 16:00:00,1887.08
ETHUSD,2021-07-17 15:00:00,1882.25
ETHUSD,2021-07-17 14:00:00,1883.32
ETHUSD,2021-07-17 13:00:00,1874.69
ETHUSD,2021-07-17 12:00:00,1864.71
ETHUSD,2021-07-17 11:00:00,1853.91
ETHUSD,2021-07-17 10:00:00,1882
ETHUSD,2021-07-17 09:00:00,1895.86
ETHUSD,2021-07-17 08:00:00,1878.96
ETHUSD,2021-07-17 07:00:00,1895
ETHUSD,2021-07-17 06:00:00,1885.95
ETHUSD,2021-07-17 05:00:00,1879.71
ETHUSD,2021-07-17 04:00:00,1867.19
ETHUSD,2021-07-17 03:00:00,1866.72
ETHUSD,2021-07-17 02:00:00,1874.41
ETHUSD,2021-07-17 01:00:00,1899.09
ETHUSD,2021-07-17 00:00:00,1876.44
ETHUSD,2021-07-16 23:00:00,1879.59
ETHUSD,2021-07-16 22:00:00,1895.72
ETHUSD,2021-07-16 21:00:00,1901.52
ETHUSD,2021-07-16 20:00:00,1914.2
ETHUSD,2021-07-16 19:00:00,1919.53
ETHUSD,2021-07-16 18:00:00,1924.83
ETHUSD,2021-07-16 17:00:00,1928.67
ETHUSD,2021-07-16 16:00:00,1933.4
ETHUSD,2021-07-16 15:00:00,1909.11
ETHUSD,2021-07-16 14:00:00,1897.44
ETHUSD,2021-07-16 13:00:00,1889
ETHUSD,2021-07-16 12:00:00,1851.54
ETHUSD,2021-07-16 11:00:00,1867.84
ETHUSD,2021-07-16 10:00:00,1870.68
ETHUSD,2021-07-16 09:00:00,1872.6
ETHUSD,2021-07-16 08:00:00,1912.42
ETHUSD,2021-07-16 07:00:00,1908.32
ETHUSD,2021-07-16 06:00:00,1928.01
ETHUSD,2021-07-16 05:00:00,1946.63
ETHUSD,2021-07-16 04:00:00,1949.43
ETHUSD,2021-07-16 03:00:00,1946.3
ETHUSD,2021-07-16 02:00:00,1926.11
ETHUSD,2021-07-16 01:00:00,1906.43
ETHUSD,2021-07-16 00:00:00,1917.45
ETHUSD,2021-07-15 23:00:00,1922.38
ETHUSD,2021-07-15 22:00:00,1916.21
ETHUSD,2021-07-15 21:00:00,1926.55
ETHUSD,2021-07-15 20:00:00,1918.52
ETHUSD,2021-07-15 19:00:00,1916.37
ETHUSD,2021-07-15 18:00:00,1899.83
ETHUSD,2021-07-15 17:00:00,1903.33
ETHUSD,2021-07-15 16:00:00,1913.34
ETHUSD,2021-07-15 15:00:00,1918.04
ETHUSD,2021-07-15 14:00:00,1920.67
ETHUSD,2021-07-15 13:00:00,1899.11
ETHUSD,2021-07-15 12:00:00,1912.99
ETHUSD,2021-07-15 11:00:00,1915.17
ETHUSD,2021-07-15 10:00:00,1966.15
ETHUSD,2021-07-15 09:00:00,1957
ETHUSD,2021-07-15 08:00:00,1953.88
ETHUSD,2021-07-15 07:00:00,1955.4
ETHUSD,2021-07-15 06:00:00,1963.93
ETHUSD,2021-07-15 05:00:00,1971.79
ETHUSD,2021-07-15 04:00:00,1979.57
ETHUSD,2021-07-15 03:00:00,1990.86
ETHUSD,2021-07-15 02:00:00,2000.07
ETHUSD,2021-07-15 01:00:00,2005.25
ETHUSD,2021-07-15 00:00:00,1995.13
ETHUSD,2021-07-14 23:00:00,2005.67
ETHUSD,2021-07-14 22:00:00,1996.04
ETHUSD,2021-07-14 21:00:00,1988.73
ETHUSD,2021-07-14 20:00:00,1980.46
ETHUSD,2021-07-14 19:00:00,1987.12
ETHUSD,2021-07-14 18:00:00,2002.67
ETHUSD,2021-07-14 17:00:00,1999.4
ETHUSD,2021-07-14 16:00:00,1995.77
ETHUSD,2021-07-14 15:00:00,2011.93
ETHUSD,2021-07-14 14:00:00,2004.7
ETHUSD,2021-07-14 13:00:00,1942.94
ETHUSD,2021-07-14 12:00:00,1949.86
ETHUSD,2021-07-14 11:00:00,1944.16
ETHUSD,2021-07-14 10:00:00,1936.84
ETHUSD,2021-07-14 09:00:00,1876.68
ETHUSD,2021-07-14 08:00:00,1899.74
ETHUSD,2021-07-14 07:00:00,1876.97
ETHUSD,2021-07-14 06:00:00,1873.12
ETHUSD,2021-07-14 05:00:00,1891.48
ETHUSD,2021-07-14 04:00:00,1885.94
ETHUSD,2021-07-14 03:00:00,1914.09
ETHUSD,2021-07-14 02:00:00,1909.43
ETHUSD,2021-07-14 01:00:00,1903.81
ETHUSD,2021-07-14 00:00:00,1941.43
ETHUSD,2021-07-13 23:00:00,1936.57
ETHUSD,2021-07-13 22:00:00,1945.55
ETHUSD,2021-07-13 21:00:00,1948.31
ETHUSD,2021-07-13 20:00:00,1922.67
ETHUSD,2021-07-13 19:00:00,1961.13
ETHUSD,2021-07-13 18:00:00,1988.06
ETHUSD,2021-07-13 17:00:00,1990.66
ETHUSD,2021-07-13 16:00:00,1998.33
ETHUSD,2021-07-13 15:00:00,1975.85
ETHUSD,2021-07-13 14:00:00,1979.95
ETHUSD,2021-07-13 13:00:00,1969.06
ETHUSD,2021-07-13 12:00:00,1998.05
ETHUSD,2021-07-13 11:00:00,2021.8
ETHUSD,2021-07-13 10:00:00,2029.59
ETHUSD,2021-07-13 09:00:00,2028.14
ETHUSD,2021-07-13 08:00:00,2027.3
ETHUSD,2021-07-13 07:00:00,2002.92
ETHUSD,2021-07-13 06:00:00,1981.99
ETHUSD,2021-07-13 05:00:00,2024.14
ETHUSD,2021-07-13 04:00:00,2029.98
ETHUSD,2021-07-13 03:00:00,2028.75
